CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
62	306	-50.016	0.000	0.9379	0.8367	1
62	338	-2.016	0.000	0.7046	0.6472	1
62	414	31.042	0.000	0.7255	0.5903	1
62	543	15.011	0.000	0.8756	0.7923	1
62	570	15.011	0.000	0.8604	0.7326	1
62	572	-82.042	0.000	0.7573	0.5924	1
62	591	-82.043	0.000	0.8233	0.6204	1
62	613	15.011	0.000	0.8754	0.7923	1
63	153	-24.989	0.000	0.7314	0.5132	1
64	78	-14.016	0.000	0.7968	0.7982	1
64	134	-63.995	0.000	0.7543	0.5138	1
64	201	-14.016	0.000	0.9851	0.9305	1
64	262	-14.016	0.000	0.9820	0.9019	1
64	293	-48.000	0.000	0.9451	0.7924	1
64	301	-10.021	0.000	0.7111	0.8169	1
64	433	-113.084	0.000	0.7175	0.5969	1
64	573	-60.037	0.000	0.7770	0.7306	1
65	113	33.984	0.000	0.7947	0.8016	1
65	157	-0.000	0.000	0.7836	0.8071	1
65	206	-0.948	0.000	0.7431	0.8247	1
65	305	-113.084	0.000	0.8535	0.6392	1
65	306	-113.084	0.000	0.8096	0.5677	1
66	88	15.995	0.000	0.7252	0.4541	1
66	181	-14.016	0.000	0.9748	0.8852	1
66	268	-62.016	0.000	0.9114	0.7686	1
66	275	-12.036	0.000	0.7459	0.4895	1
66	340	-12.036	0.000	0.7989	0.5828	1
67	92	-33.990	0.000	0.7074	0.5204	1
67	96	-2.016	0.000	0.9374	0.8314	1
67	103	-33.988	0.000	0.7393	0.5162	1
67	118	-66.011	0.000	0.9266	0.6988	1
67	165	-16.031	0.000	0.9504	0.8293	1
67	238	-16.031	0.000	0.9638	0.8748	1
67	261	-131.095	0.000	0.7391	0.5074	1
67	392	37.990	0.000	0.7302	0.6384	1
67	510	23.975	0.000	0.8099	0.6105	1
67	538	23.975	0.000	0.8079	0.6712	1
67	555	-10.010	0.000	0.7998	0.7586	1
67	577	-10.010	0.000	0.8052	0.6858	1
68	93	28.051	0.000	0.7003	0.7445	1
68	95	-49.923	0.000	0.7375	0.6054	1
68	100	0.056	0.000	0.7189	0.5715	1
68	206	-33.928	0.000	0.7259	0.5940	1
68	375	-112.081	0.000	0.7137	0.6261	1
71	75	1.003	0.000	0.7374	0.5063	1
71	81	-183.129	0.000	0.9212	0.9703	1
71	162	1.003	0.000	0.7241	0.6734	1
74	75	-17.027	0.000	0.7655	0.6901	1
74	186	15.995	0.000	0.8979	0.8550	1
74	466	-11.016	0.000	0.8847	0.7139	1
75	97	-71.037	0.000	0.8388	0.7266	1
75	130	-57.021	0.000	0.8819	0.7689	1
75	162	-0.000	0.000	0.9112	0.7727	1
75	192	15.995	0.000	0.8802	0.9143	1
75	321	15.995	0.000	0.8593	0.8152	1
75	416	15.995	0.000	0.8575	0.8852	1
75	460	-147.068	0.000	0.7217	0.4306	1
78	231	-14.016	0.000	0.7973	0.8868	1
78	376	-14.016	0.000	0.7743	0.8868	1
78	428	-141.079	0.000	0.7026	0.5553	1
