#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
45	spectra_filtered.mgf	*..*		:110	3616	-1	0	288.197	1	0.946237	0	0	1660050.0	103889000.0	Spectral Match to Ile-Arg from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf45	-1	GNPS-NIST14-MATCHES.mgf	19.2722				11	0	0.0055542	288.203	0	CCMSLIB00003138103
487	spectra_filtered.mgf	*..*		:761	4415	-1	0	295.164	1	0.944478	0	0	18848500.0	67205600.0	Spectral Match to Tyr-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf487	-1	GNPS-NIST14-MATCHES.mgf	3.72211				8	0	0.00109863	295.165	0	CCMSLIB00003138902
698	spectra_filtered.mgf	*..*		:35474	47473	-1	0	274.274	0	0.944474	0	0	15367300.0	1105340.0	Massbank:LU030804 Lauryldiethanolamine|2-[dodecyl(2-hydroxyethyl)amino]ethanol M+H	MASSBANK	temp/spectra_filtered.mgf698	-1	MASSBANK.mgf	0.0				8	0	0.0	274.274	0	CCMSLIB00005761025
469	spectra_filtered.mgf	*..*		:717	2151	-1	0	489.364	1	0.943454	0	0	29589100.0	133630000.0	Spectral Match to Leu-Leu from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf469	-1	GNPS-NIST14-MATCHES.mgf	0.935426				6	0	0.000457764	489.364	0	CCMSLIB00003136638
434	spectra_filtered.mgf	*..*		:860	3002	-1	0	297.126	1	0.942686	0	0	18435400.0	10258400.0	Spectral Match to Phe-Met from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf434	-1	GNPS-NIST14-MATCHES.mgf	1.95148				8	0	0.000579834	297.127	0	CCMSLIB00003137489
74	spectra_filtered.mgf	*..*		:257	457	-1	0	165.054	1	0.9418	0	0	8434620.0	87875600.0	p-Coumaric acid (known structural isomers: 0; isobaric peaks in run: 4) [M+H]+	CMMC-FOOD-BIOMARKERS	temp/spectra_filtered.mgf74	-1	CMMC-FOOD-BIOMARKERS.mgf	3.42055				6	0	0.000564575	165.055	0	CCMSLIB00013576669
247	spectra_filtered.mgf	*..*		:254	4249	-1	0	401.287	1	0.939921	0	0	2840110.0	63324100.0	Spectral Match to Leu-Leu-Arg from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf247	-1	GNPS-NIST14-MATCHES.mgf	0.760493				13	0	0.000305176	401.287	0	CCMSLIB00003138736
392	spectra_filtered.mgf	*..*		:3	466	-1	0	197.129	1	0.939528	0	0	494932.0	54377400.0	cyclo(L-Val-L-Pro) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf392	-1	GNPS-LIBRARY.mgf	3.0962				9	0	0.000610352	197.128	0	CCMSLIB00000007147
800	spectra_filtered.mgf	*..*		:3455	5311	-1	0	673.374	1	0.937313	0	0	209453.0	7539990.0	Rha-Rha-C10-C10 [M+Na] M+Na	GNPS-LIBRARY	temp/spectra_filtered.mgf800	-1	GNPS-LIBRARY.mgf	4.35076				7	0	0.00292969	673.377	0	CCMSLIB00005466074
269	spectra_filtered.mgf	*..*		:351	2242	-1	0	461.334	1	0.936602	0	0	12715600.0	113003000.0	Spectral Match to Leu-Val from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf269	-1	GNPS-NIST14-MATCHES.mgf	2.84448				7	0	0.00131226	461.333	0	CCMSLIB00003136729
100	spectra_filtered.mgf	*..*		:178	290	-1	0	261.148	1	0.935758	0	0	39964.0	177900000.0	Spectral Match to Ile-Glu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf100	-1	GNPS-NIST14-MATCHES.mgf	14.14				7	0	0.00369263	261.144	0	CCMSLIB00003134776
