	msms_score	matched_peaks	feature_id	reference_id	short_inchikey
315	0.2272783672587983	8	365	16651	MUFXDFWAJSPHIQ
316	0.34203486402397454	8	365	138520	LHSGPCFBGJHPCY
317	0.4328008139822306	9	345	265859	COTCIDNXHCMPCG
318	0.49660447511120165	7	354	18716	NFNVDJGXRFEYTK
319	0.5509660533004614	14	354	75912	MYFMARDICOWMQP
320	0.5155437844312456	12	354	78030	GOCSGRXGNYPQKL
321	0.5330315360858418	10	354	78040	KTGFOCFYOZQVRJ
322	0.2120005526951241	14	354	102860	LVPRWBKBBIOABT
323	0.34310031551560594	11	354	111788	WVJSFRYGZMBJOD
324	0.5868791878132434	14	354	115182	YBAFDPFAUTYYRW
325	0.41395351413263237	13	354	119897	OFRGWBPXUYJGKH
326	0.41212730394317204	14	354	226017	SNCKGJWJABDZHI
327	0.38243656469139903	13	354	280835	SNFUTDLOCQQRQD
328	0.2253129484606411	7	359	59169	DEJXNEHSTOCMNC
329	0.3195231202409881	10	374	57174	MZGYUVNMCYKVFH
330	0.30863000887646364	10	374	70255	ZNFLWFXFHVQUPK
331	0.3166682259361012	8	374	98370	KUWXNIKFLNUYPE
332	0.4527398990874693	8	374	141161	OJEZGVJORRERCL
333	0.4276119973399373	9	374	144898	VXNIFVLSWOZUNG
334	0.3430902483812404	9	374	149469	PYQJYHACQOBZLF
335	0.4151189134674956	10	374	171320	VXRITKUERVYMCQ
336	0.43288680800481	10	374	191829	LTBIZVPBHYPMTF
337	0.36476415666696976	9	374	215922	BAMJSSRCISLLPC
338	0.49437344605621275	10	374	224990	LSGOTAXPWMCUCK
339	0.34523759030743034	9	376	93449	DRCKHKZYDLJYFQ
340	0.6358729607654131	10	376	207470	LUMXICQAOKVQOB
341	0.5755713150703738	11	376	256572	BQBCIBCLXBKYHW
342	0.2822784008742789	10	379	17934	DKWOCYNYXACOCR
343	0.2715672244202682	10	379	195770	NYIWEBCNBZGUSO
344	0.6143550831425298	8	386	1247	JXWLMUIXUXLIJR
345	0.30741236310346715	12	386	6168	IDPGQVFKQDLMJA
346	0.6094791351252071	8	386	101971	IAOZJIPTCAWIRG
347	0.5783001211669846	9	386	146669	SXJDRCVQKGQHOW
348	0.7850732427626712	11	386	180875	XHHOHZPNYFQJKL
349	0.21615827458897893	11	386	242274	FTWOPDCJCRFTHX
350	0.21496903452264485	9	387	104791	CCZXUYRSGKPBHZ
351	0.960169837070512	8	392	135123	XLUAWXQORJEMBD
